  6.7913	  0.3471	 -0.9398	  0.0092	  0.0000
  6.9157	  0.3471	 -0.9529	 -0.0274	  0.0000
  7.0400	  0.3471	 -0.9605	 -0.0004	  0.0000
  7.1643	  0.3471	 -0.9503	  0.0203	  0.0000
  7.2886	  0.3471	 -0.9485	 -0.0489	  0.0000
  7.4130	  0.3471	 -0.9525	 -0.0527	  0.0000
  7.5373	  0.3471	 -0.9421	 -0.0355	  0.0000
  7.6616	  0.3471	 -0.9137	 -0.0234	  0.0000
  7.7860	  0.3471	 -0.8945	 -0.0044	  0.0000
  7.9103	  0.3471	 -0.8809	 -0.0220	  0.0000
  8.0346	  0.3471	 -0.8747	  0.0157	  0.0000
  8.1589	  0.3471	 -0.8782	  0.0490	  0.0000
  8.2833	  0.3471	 -0.8863	  0.0329	  0.0000
  8.4076	  0.3471	 -0.8870	 -0.0079	  0.0000
  8.5319	  0.3471	 -0.8935	 -0.0034	  0.0000
  8.6562	  0.3471	  9.8412	-19.1029	  0.0000
  8.7806	  0.3471	  0.5033	 -2.5374	  1.0000
  8.9049	  0.3471	  0.4429	 -2.4414	  1.0000
  9.0292	  0.3471	 -0.9341	  0.0284	  0.0000
  9.1535	  0.3471	 -0.9512	  0.0329	  0.0000
  9.2779	  0.3471	 -0.9672	  0.0617	  0.0000
  9.4022	  0.3471	 -0.9236	  0.0107	  1.0000
  9.5265	  0.3471	 -0.9434	 -0.0133	  0.0000
  9.6508	  0.3471	 -0.9317	 -0.0015	  0.0000
  9.7752	  0.3471	 -0.9280	  0.0166	  0.0000
  9.8995	  0.3471	 -0.9687	  0.0394	  0.0000
 10.0238	  0.3471	 -0.9325	  0.0328	  0.0000
 10.1482	  0.3471	 -0.9255	  0.0045	  1.0000
 10.2725	  0.3471	 -0.9221	  0.0048	  1.0000
  0.3264	  0.4714	 -0.9241	 -0.0213	  0.0000
  0.4507	  0.4714	 -0.8989	 -0.0129	  1.0000
  0.5750	  0.4714	 -0.8954	 -0.0082	  0.0000
  0.6993	  0.4714	 -0.8854	 -0.0051	  0.0000
  0.8237	  0.4714	 -0.9251	 -0.0018	  0.0000
  0.9480	  0.4714	 -0.9461	 -0.0388	  0.0000
  1.0723	  0.4714	 -0.9399	 -0.0258	  0.0000
  1.1966	  0.4714	 -0.9411	  0.0143	  0.0000
  1.3210	  0.4714	 -0.9207	  0.0054	  0.0000
  1.4453	  0.4714	 -0.8350	 -0.0341	  0.0000
  1.5696	  0.4714	 -0.9050	 -0.0182	  0.0000
  1.6939	  0.4714	 -0.9091	  0.0184	  0.0000
  1.8183	  0.4714	 -0.8353	  0.0325	  0.0000
  1.9426	  0.4714	 -0.8815	  0.0188	  0.0000
  2.0669	  0.4714	 -0.9148	  0.0053	  0.0000
  2.1913	  0.4714	 -0.9450	 -0.0047	  0.0000
  2.3156	  0.4714	 -0.9730	  0.0185	  0.0000
  2.4399	  0.4714	 -0.9823	  0.0162	  0.0000
  2.5642	  0.4714	 -0.9496	 -0.0004	  0.0000
  2.6886	  0.4714	 -0.9556	  0.0031	  0.0000
  2.8129	  0.4714	 -0.9618	 -0.0171	  0.0000
  2.9372	  0.4714	 -0.9458	  0.0151	  0.0000
  3.0615	  0.4714	 -0.9255	  0.0634	  0.0000
  3.1859	  0.4714	 -0.9347	  0.0395	  0.0000
  3.3102	  0.4714	 -0.9464	  0.0170	  0.0000
  3.4345	  0.4714	 -0.9590	  0.0153	  0.0000
  3.5588	  0.4714	 -0.9586	  0.0024	  0.0000
  3.6832	  0.4714	 -0.9448	 -0.0114	  0.0000
  3.8075	  0.4714	 -0.9297	  0.0116	  0.0000
  3.9318	  0.4714	 -0.9249	 -0.0176	  0.0000
  4.0562	  0.4714	 -0.9563	 -0.0411	  0.0000
  4.1805	  0.4714	 -0.9562	  0.0048	  0.0000
  4.3048	  0.4714	 -0.9415	 -0.0207	  0.0000
  4.4291	  0.4714	 -0.9531	 -0.0169	  0.0000
  4.5535	  0.4714	 -0.9662	 -0.0040	  0.0000
  4.6778	  0.4714	 -0.9562	 -0.0479	  0.0000
  4.8021	  0.4714	 -0.9512	 -0.0406	  0.0000
  4.9264	  0.4714	 -0.9413	  0.0138	  0.0000
  5.0508	  0.4714	 -0.9568	 -0.0218	  0.0000
  5.1751	  0.4714	 -0.9704	 -0.0372	  0.0000
  5.2994	  0.4714	 -0.9607	 -0.0208	  0.0000
  5.4237	  0.4714	 -0.9410	 -0.0149	  0.0000
  5.5481	  0.4714	 -0.9394	  0.0019	  0.0000
  5.6724	  0.4714	 -0.9632	 -0.0714	  0.0000
  5.7967	  0.4714	 -0.9677	 -0.0409	  0.0000
  5.9211	  0.4714	 -0.9855	  0.0254	  0.0000
  6.0454	  0.4714	 -0.9626	 -0.0296	  0.0000
  6.1697	  0.4714	 -0.9621	 -0.0247	  0.0000
  6.2940	  0.4714	 -0.9382	 -0.0018	  0.0000
  6.4184	  0.4714	 -0.9190	 -0.0148	  0.0000
  6.5427	  0.4714	 -0.9671	 -0.0002	  0.0000
  6.6670	  0.4714	 -0.9732	  0.0056	  0.0000
  6.7913	  0.4714	 -0.9635	 -0.0069	  0.0000
  6.9157	  0.4714	 -0.9826	 -0.0151	  0.0000
  7.0400	  0.4714	 -0.9818	  0.0004	  0.0000
  7.1643	  0.4714	 -0.9434	  0.0213	  0.0000
  7.2886	  0.4714	 -0.9524	  0.0031	  0.0000
  7.4130	  0.4714	 -0.9589	 -0.0139	  0.0000
  7.5373	  0.4714	 -0.9657	 -0.0193	  0.0000
  7.6616	  0.4714	 -0.9436	  0.0162	  0.0000
  7.7860	  0.4714	 -0.9437	  0.0162	  0.0000
  7.9103	  0.4714	 -0.9506	  0.0122	  0.0000
  8.0346	  0.4714	 -0.9129	 -0.0283	  0.0000
  8.1589	  0.4714	 -0.8883	 -0.0268	  0.0000
  8.2833	  0.4714	 -0.8847	 -0.0060	  0.0000
  8.4076	  0.4714	 -0.9097	 -0.0097	  0.0000
  8.5319	  0.4714	 -0.8990	 -0.0058	  0.0000
  8.6562	  0.4714	  0.1378	 -1.9059	  1.0000
  8.7806	  0.4714	  0.1412	 -1.9021	  1.0000
  8.9049	  0.4714	  0.0949	 -1.8293	  1.0000
  9.0292	  0.4714	 -0.5499	 -0.6816	  1.0000
  9.1535	  0.4714	 -0.7515	 -0.3135	  1.0000
  9.2779	  0.4714	 -0.9749	  0.0228	  0.0000
  9.4022	  0.4714	 -0.9177	  0.0140	  1.0000
  9.5265	  0.4714	 -0.8992	 -0.0253	  0.0000
  9.6508	  0.4714	 -0.8886	 -0.0285	  0.0000
  9.7752	  0.4714	 -0.9044	 -0.0143	  0.0000
  9.8995	  0.4714	 -0.9196	 -0.0178	  0.0000
 10.0238	  0.4714	 -0.9196	  0.0024	  0.0000
 10.1482	  0.4714	 -0.9275	  0.0021	  0.0000
 10.2725	  0.4714	 -0.9147	 -0.0064	  0.0000
  0.3264	  0.5957	 -0.9280	 -0.0090	  0.0000
  0.4507	  0.5957	 -0.8994	 -0.0246	  0.0000
  0.5750	  0.5957	 -0.9186	 -0.0700	  0.0000
  0.6993	  0.5957	 -0.8682	 -0.0463	  0.0000
  0.8237	  0.5957	 -0.9313	 -0.0248	  0.0000
  0.9480	  0.5957	 -0.9459	 -0.1274	  0.0000
  1.0723	  0.5957	 -0.9287	 -0.1212	  0.0000
  1.1966	  0.5957	 -0.9633	  0.0089	  0.0000
  1.3210	  0.5957	 -0.9460	 -0.0023	  0.0000
  1.4453	  0.5957	 -0.8607	 -0.0261	  0.0000
  1.5696	  0.5957	 -0.9327	 -0.0145	  0.0000
  1.6939	  0.5957	 -0.9846	  0.0072	  0.0000
  1.8183	  0.5957	 -0.8917	  0.0050	  0.0000
  1.9426	  0.5957	 -0.9008	 -0.0155	  0.0000
  2.0669	  0.5957	 -0.9664	 -0.0427	  0.0000
  2.1913	  0.5957	 -0.9418	 -0.0450	  0.0000
  2.3156	  0.5957	 -0.9551	  0.0062	  0.0000
  2.4399	  0.5957	 -1.0000	  0.0126	  0.0000
  2.5642	  0.5957	 -0.9380	  0.0022	  0.0000
  2.6886	  0.5957	 -0.9648	 -0.0138	  0.0000
  2.8129	  0.5957	 -0.9798	 -0.0223	  0.0000
  2.9372	  0.5957	 -0.9479	  0.0066	  0.0000
  3.0615	  0.5957	 -0.9747	  0.0207	  0.0000
  3.1859	  0.5957	 -1.0018	 -0.0061	  0.0000
  3.3102	  0.5957	 -0.9715	 -0.0060	  0.0000
  3.4345	  0.5957	 -0.9700	  0.0172	  0.0000
  3.5588	  0.5957	 -0.9775	  0.0015	  0.0000
  3.6832	  0.5957	 -0.9490	 -0.0110	  0.0000
  3.8075	  0.5957	 -0.9578	 -0.0010	  0.0000
  3.9318	  0.5957	 -0.9541	 -0.0316	  0.0000
  4.0562	  0.5957	 -0.9431	 -0.0277	  0.0000
  4.1805	  0.5957	 -0.9261	 -0.0065	  0.0000
  4.3048	  0.5957	 -0.9149	  0.0135	  0.0000
  4.4291	  0.5957	 -0.9100	 -0.0027	  0.0000
  4.5535	  0.5957	 -0.8723	 -0.0362	  0.0000
  4.6778	  0.5957	 -1.0053	 -0.0631	  0.0000
  4.8021	  0.5957	 -1.0388	 -0.0761	  0.0000
  4.9264	  0.5957	 -0.9681	 -0.0206	  0.0000
  5.0508	  0.5957	 -0.9449	  0.0072	  0.0000
  5.1751	  0.5957	 -0.9646	 -0.0494	  0.0000
  5.2994	  0.5957	 -0.9492	 -0.0297	  0.0000
  5.4237	  0.5957	 -0.9451	  0.0131	  0.0000
  5.5481	  0.5957	 -0.9535	  0.0311	  0.0000
  5.6724	  0.5957	 -0.9577	  0.0150	  0.0000
  5.7967	  0.5957	 -0.9651	  0.0059	  0.0000
  5.9211	  0.5957	 -0.9866	 -0.0187	  0.0000
  6.0454	  0.5957	 -0.9695	 -0.0207	  0.0000
  6.1697	  0.5957	 -0.9497	 -0.0008	  0.0000
  6.2940	  0.5957	 -0.9381	  0.0182	  0.0000
  6.4184	  0.5957	 -0.9488	 -0.0033	  0.0000
  6.5427	  0.5957	 -0.9710	 -0.0186	  0.0000
  6.6670	  0.5957	 -0.9827	 -0.0079	  0.0000
  6.7913	  0.5957	 -0.9892	  0.0075	  0.0000
  6.9157	  0.5957	 -0.9638	 -0.0076	  0.0000
  7.0400	  0.5957	 -0.9697	  0.0009	  0.0000
  7.1643	  0.5957	 -0.9869	  0.0347	  0.0000
  7.2886	  0.5957	 -0.9747	  0.0648	  0.0000
  7.4130	  0.5957	 -0.9607	  0.0417	  0.0000
  7.5373	  0.5957	 -0.9710	  0.0205	  0.0000
  7.6616	  0.5957	 -0.9581	  0.0253	  0.0000
  7.7860	  0.5957	 -0.9472	  0.0036	  0.0000
  7.9103	  0.5957	 -0.9632	  0.0102	  0.0000
  8.0346	  0.5957	 -0.9029	 -0.0070	  0.0000
  8.1589	  0.5957	 -0.8690	 -0.0118	  0.0000
  8.2833	  0.5957	 -0.8942	 -0.0228	  0.0000
  8.4076	  0.5957	 -0.9772	 -0.0254	  0.0000
  8.5319	  0.5957	 -0.2166	 -1.2610	  1.0000
  8.6562	  0.5957	 -0.0785	 -1.5242	  1.0000
  8.7806	  0.5957	 -0.0762	 -1.5195	  1.0000
  8.9049	  0.5957	 -0.9603	 -0.0443	  0.0000
  9.0292	  0.5957	 -0.8888	 -0.0032	  0.0000
  9.1535	  0.5957	 -0.7885	 -0.2445	  1.0000
  9.2779	  0.5957	 -0.9223	  0.0189	  1.0000
  9.4022	  0.5957	 -0.9139	  0.0186	  1.0000
  9.5265	  0.5957	 -0.8466	  0.0176	  0.0000
  9.6508	  0.5957	 -0.8915	  0.0034	  0.0000
  9.7752	  0.5957	 -0.9108	  0.0035	  0.0000
  9.8995	  0.5957	 -0.9195	 -0.0106	  0.0000
 10.0238	  0.5957	 -0.9264	 -0.0113	  0.0000
 10.1482	  0.5957	 -0.9213	  0.0042	  0.0000
 10.2725	  0.5957	 -0.9091	  0.0102	  0.0000
  0.3264	  0.7201	 -0.9012	 -0.0077	  0.0000
  0.4507	  0.7201	 -0.9129	 -0.0180	  0.0000
  0.5750	  0.7201	 -0.9311	 -0.0315	  0.0000
  0.6993	  0.7201	 -0.8781	 -0.0060	  0.0000
  0.8237	  0.7201	 -0.9304	 -0.0067	  0.0000
  0.9480	  0.7201	 -0.8781	 -0.0107	  0.0000
  1.0723	  0.7201	 -0.8829	 -0.0108	  0.0000
  1.1966	  0.7201	 -0.9845	 -0.0161	  0.0000
  1.3210	  0.7201	 -0.9638	 -0.0098	  0.0000
  1.4453	  0.7201	 -0.9481	 -0.0367	  0.0000
  1.5696	  0.7201	 -0.9497	 -0.0325	  0.0000
  1.6939	  0.7201	 -0.9602	  0.0046	  0.0000
  1.8183	  0.7201	 -0.9629	 -0.0346	  0.0000
  1.9426	  0.7201	 -0.9437	 -0.0495	  0.0000
  2.0669	  0.7201	 -0.9472	 -0.0237	  0.0000
  2.1913	  0.7201	 -0.9089	 -0.0069	  0.0000
  2.3156	  0.7201	 -0.9413	  0.0215	  0.0000
  2.4399	  0.7201	 -0.9871	  0.0213	  0.0000
  2.5642	  0.7201	 -0.9698	  0.0047	  0.0000
  2.6886	  0.7201	 -0.9550	 -0.0046	  0.0000
  2.8129	  0.7201	 -0.9740	 -0.0220	  0.0000
  2.9372	  0.7201	 -0.9924	 -0.0220	  0.0000
  3.0615	  0.7201	 -1.0164	  0.0102	  0.0000
  3.1859	  0.7201	 -0.9925	  0.0036	  0.0000
  3.3102	  0.7201	 -1.0010	 -0.0106	  0.0000
  3.4345	  0.7201	 -0.9795	 -0.0254	  0.0000
  3.5588	  0.7201	 -0.9616	 -0.0480	  0.0000
  3.6832	  0.7201	 -0.9449	 -0.0112	  0.0000
  3.8075	  0.7201	 -0.9551	 -0.0091	  0.0000
  3.9318	  0.7201	 -0.9695	 -0.0178	  0.0000
  4.0562	  0.7201	 -0.9907	 -0.0246	  0.0000
  4.1805	  0.7201	 -0.9331	 -0.0299	  0.0000
  4.3048	  0.7201	 -0.9157	 -0.0296	  0.0000
  4.4291	  0.7201	 -0.9458	 -0.0191	  1.0000
  4.5535	  0.7201	 -0.9562	 -0.0222	  1.0000
  4.6778	  0.7201	 -1.0062	 -0.0417	  0.0000
  4.8021	  0.7201	 -1.0346	 -0.0319	  0.0000
  4.9264	  0.7201	 -0.9898	  0.0262	  0.0000
  5.0508	  0.7201	 -0.9507	  0.0175	  0.0000
  5.1751	  0.7201	 -0.9783	 -0.0226	  0.0000
  5.2994	  0.7201	 -0.9645	  0.0072	  0.0000
  5.4237	  0.7201	 -0.9525	  0.0095	  0.0000
  5.5481	  0.7201	 -1.0007	 -0.0021	  0.0000
  5.6724	  0.7201	 -1.0073	  0.0490	  0.0000
  5.7967	  0.7201	 -0.9763	  0.0882	  0.0000
  5.9211	  0.7201	 -0.9832	 -0.0039	  0.0000
  6.0454	  0.7201	 -0.9988	  0.0185	  0.0000
  6.1697	  0.7201	 -0.9765	  0.0344	  0.0000
  6.2940	  0.7201	 -0.9505	  0.0209	  0.0000
  6.4184	  0.7201	 -0.9561	  0.0096	  0.0000
  6.5427	  0.7201	 -0.9878	 -0.0211	  0.0000
  6.6670	  0.7201	 -0.9948	 -0.0114	  0.0000
  6.7913	  0.7201	 -0.9881	 -0.0117	  0.0000
  6.9157	  0.7201	 -0.9719	 -0.0333	  0.0000
  7.0400	  0.7201	 -0.9710	 -0.0158	  0.0000
  7.1643	  0.7201	 -0.9785	  0.0044	  0.0000
  7.2886	  0.7201	 -0.9805	  0.0153	  0.0000
  7.4130	  0.7201	 -0.9686	  0.0361	  0.0000
  7.5373	  0.7201	 -0.9355	  0.0612	  0.0000
  7.6616	  0.7201	 -0.9750	  0.0494	  0.0000
  7.7860	  0.7201	 -0.9836	  0.0281	  0.0000
  7.9103	  0.7201	 -0.9423	  0.0011	  0.0000
  8.0346	  0.7201	 -0.9051	  0.0064	  0.0000
  8.1589	  0.7201	 -0.8809	  0.0197	  0.0000
  8.2833	  0.7201	 -0.9166	  0.0097	  0.0000
  8.4076	  0.7201	 -1.0091	  0.0127	  0.0000
  8.5319	  0.7201	 -0.6598	 -0.4442	  1.0000
  8.6562	  0.7201	 -0.6047	 -0.5522	  1.0000
  8.7806	  0.7201	 -0.6038	 -0.5468	  1.0000
  8.9049	  0.7201	 -0.9627	  0.0059	  0.0000
  9.0292	  0.7201	 -0.9445	  0.0064	  0.0000
  9.1535	  0.7201	 -0.8751	 -0.0925	  1.0000
  9.2779	  0.7201	 -0.9218	  0.0201	  1.0000
  9.4022	  0.7201	 -0.9082	  0.0221	  1.0000
  9.5265	  0.7201	 -0.8300	  0.0275	  0.0000
  9.6508	  0.7201	 -0.9101	  0.0336	  0.0000
  9.7752	  0.7201	 -0.9085	  0.0339	  0.0000
  9.8995	  0.7201	 -0.9068	  0.0229	  0.0000
 10.0238	  0.7201	 -0.9176	  0.0158	  0.0000
 10.1482	  0.7201	 -0.9300	  0.0159	  0.0000
 10.2725	  0.7201	 -0.9184	 -0.0014	  0.0000
  0.3264	  0.8444	 -0.9280	  0.0032	  0.0000
  0.4507	  0.8444	 -0.8792	 -0.0108	  0.0000
  0.5750	  0.8444	 -0.9495	 -0.0152	  0.0000
  0.6993	  0.8444	 -0.9311	  0.0001	  0.0000
  0.8237	  0.8444	 -0.9337	  0.0149	  0.0000
  0.9480	  0.8444	 -0.8751	  0.0723	  0.0000
  1.0723	  0.8444	 -0.8834	  0.0587	  0.0000
  1.1966	  0.8444	 -0.9790	 -0.0292	  0.0000
  1.3210	  0.8444	 -0.9556	 -0.0267	  0.0000
  1.4453	  0.8444	 -0.9476	 -0.0485	  0.0000
  1.5696	  0.8444	 -0.9647	 -0.0560	  0.0000
  1.6939	  0.8444	 -0.9903	 -0.0136	  0.0000
  1.8183	  0.8444	 -0.9873	 -0.0266	  0.0000
  1.9426	  0.8444	 -0.9616	 -0.0336	  0.0000
  2.0669	  0.8444	 -0.9458	  0.0065	  0.0000
  2.1913	  0.8444	 -0.9280	 -0.0131	  0.0000
  2.3156	  0.8444	 -0.9342	 -0.0607	  0.0000
  2.4399	  0.8444	 -0.9623	 -0.0328	  0.0000
  2.5642	  0.8444	 -0.9859	  0.0074	  0.0000
  2.6886	  0.8444	 -0.9410	  0.0156	  0.0000
  2.8129	  0.8444	 -0.9541	 -0.0143	  0.0000
  2.9372	  0.8444	 -0.9755	 -0.0032	  0.0000
  3.0615	  0.8444	 -0.9619	  0.0037	  0.0000
  3.1859	  0.8444	 -0.9526	 -0.0184	  0.0000
  3.3102	  0.8444	 -0.9809	 -0.0135	  0.0000
  3.4345	  0.8444	 -0.9538	 -0.0082	  0.0000
  3.5588	  0.8444	 -0.9259	 -0.0299	  0.0000
  3.6832	  0.8444	 -0.9338	 -0.0332	  0.0000
  3.8075	  0.8444	 -0.9353	 -0.0318	  0.0000
  3.9318	  0.8444	 -0.9415	 -0.0209	  0.0000
  4.0562	  0.8444	 -0.9867	 -0.0410	  0.0000
  4.1805	  0.8444	 -0.9489	 -0.0405	  0.0000
  4.3048	  0.8444	 -0.9425	 -0.0137	  0.0000
  4.4291	  0.8444	 -0.9468	 -0.0151	  1.0000
  4.5535	  0.8444	 -0.9575	 -0.0163	  1.0000
  4.6778	  0.8444	 -0.9679	 -0.0160	  1.0000
  4.8021	  0.8444	 -0.9741	 -0.0153	  1.0000
  4.9264	  0.8444	 -0.9814	 -0.0159	  1.0000
  5.0508	  0.8444	 -1.0026	 -0.0077	  0.0000
  5.1751	  0.8444	 -0.9988	 -0.0076	  0.0000
  5.2994	  0.8444	 -0.9730	  0.0248	  0.0000
  5.4237	  0.8444	 -0.9334	  0.0059	  0.0000
  5.5481	  0.8444	 -0.9919	 -0.0150	  0.0000
  5.6724	  0.8444	 -1.0315	 -0.0104	  0.0000
  5.7967	  0.8444	 -0.9980	  0.0027	  0.0000
  5.9211	  0.8444	 -1.0037	  0.0135	  0.0000
  6.0454	  0.8444	 -1.0181	  0.0150	  0.0000
  6.1697	  0.8444	 -0.9911	  0.0046	  0.0000
  6.2940	  0.8444	 -0.9553	  0.0065	  0.0000
  6.4184	  0.8444	 -0.9488	  0.0052	  0.0000
  6.5427	  0.8444	 -0.9913	 -0.0030	  0.0000
  6.6670	  0.8444	 -0.9762	 -0.0076	  0.0000
  6.7913	  0.8444	 -0.9545	 -0.0645	  0.0000
  6.9157	  0.8444	 -0.9934	 -0.0334	  0.0000
  7.0400	  0.8444	 -0.9929	  0.0036	  0.0000
  7.1643	  0.8444	 -0.9568	  0.0012	  0.0000
  7.2886	  0.8444	 -0.9847	  0.0073	  0.0000
  7.4130	  0.8444	 -0.9715	  0.0477	  0.0000
  7.5373	  0.8444	 -0.9287	  0.0351	  0.0000
  7.6616	  0.8444	 -0.9948	  0.0519	  0.0000
  7.7860	  0.8444	 -1.0016	  0.0526	  0.0000
  7.9103	  0.8444	 -0.9352	  0.0253	  0.0000
  8.0346	  0.8444	 -0.9383	  0.0323	  0.0000
  8.1589	  0.8444	 -0.9131	  0.0338	  0.0000
  8.2833	  0.8444	 -0.9391	  0.0242	  0.0000
  8.4076	  0.8444	 -0.9548	  0.0005	  0.0000
  8.5319	  0.8444	 -0.6550	 -0.3869	  1.0000
  8.6562	  0.8444	 -0.6561	 -0.3902	  1.0000
  8.7806	  0.8444	 -0.9185	 -0.0021	  0.0000
  8.9049	  0.8444	 -0.9650	  0.0391	  0.0000
  9.0292	  0.8444	 -0.9666	  0.0424	  0.0000
  9.1535	  0.8444	 -0.9307	  0.0163	  1.0000
  9.2779	  0.8444	 -0.9195	  0.0272	  1.0000
  9.4022	  0.8444	 -0.9082	  0.0310	  1.0000
  9.5265	  0.8444	 -0.8924	  0.0363	  0.0000
  9.6508	  0.8444	 -0.8509	  0.0736	  0.0000
  9.7752	  0.8444	 -0.8846	  0.0524	  0.0000
  9.8995	  0.8444	 -0.9322	  0.0195	  0.0000
 10.0238	  0.8444	 -0.9235	  0.0136	  0.0000
 10.1482	  0.8444	 -0.9242	  0.0027	  0.0000
 10.2725	  0.8444	 -0.8998	 -0.0405	  0.0000
  0.3264	  0.9687	 -0.9319	 -0.0213	  0.0000
  0.4507	  0.9687	 -0.8786	 -0.0234	  0.0000
  0.5750	  0.9687	 -0.9108	 -0.0139	  0.0000
  0.6993	  0.9687	 -0.9583	 -0.0003	  0.0000
  0.8237	  0.9687	 -0.9308	  0.0040	  0.0000
  0.9480	  0.9687	 -0.9204	  0.0021	  0.0000
  1.0723	  0.9687	 -0.9631	 -0.0093	  0.0000
  1.1966	  0.9687	 -0.9738	 -0.0354	  0.0000
  1.3210	  0.9687	 -0.9542	 -0.0407	  0.0000
  1.4453	  0.9687	 -0.9440	 -0.0339	  0.0000
  1.5696	  0.9687	 -0.9724	 -0.0224	  0.0000
  1.6939	  0.9687	 -0.9533	 -0.0107	  0.0000
  1.8183	  0.9687	 -0.9357	 -0.0147	  0.0000
  1.9426	  0.9687	 -0.9144	  0.0086	  0.0000
  2.0669	  0.9687	 -0.9686	  0.0089	  0.0000
  2.1913	  0.9687	 -0.9735	 -0.0195	  0.0000
  2.3156	  0.9687	 -0.9292	 -0.0331	  0.0000
  2.4399	  0.9687	 -0.9494	 -0.0330	  0.0000
  2.5642	  0.9687	 -0.9974	  0.0092	  0.0000
  2.6886	  0.9687	 -0.9398	 -0.0136	  0.0000
  2.8129	  0.9687	 -0.9312	 -0.0128	  0.0000
  2.9372	  0.9687	 -0.9449	  0.0347	  0.0000
  3.0615	  0.9687	 -0.9412	  0.0075	  0.0000
  3.1859	  0.9687	 -0.9446	 -0.0215	  0.0000
  3.3102	  0.9687	 -0.9494	 -0.0378	  0.0000
  3.4345	  0.9687	 -0.9466	 -0.0335	  0.0000
  3.5588	  0.9687	 -0.9353	 -0.0246	  0.0000
  3.6832	  0.9687	 -0.9311	 -0.0306	  0.0000
  3.8075	  0.9687	 -0.9563	 -0.0193	  0.0000
  3.9318	  0.9687	 -0.9559	 -0.0048	  0.0000
  4.0562	  0.9687	 -0.9539	  0.0045	  0.0000
  4.1805	  0.9687	 -0.9285	 -0.0282	  0.0000
  4.3048	  0.9687	 -0.9216	 -0.0166	  0.0000
  4.4291	  0.9687	 -0.9276	  0.0147	  0.0000
  4.5535	  0.9687	 -0.9745	 -0.0086	  0.0000
  4.6778	  0.9687	 -0.9725	 -0.0142	  0.0000
  4.8021	  0.9687	 -0.9529	 -0.0150	  0.0000
  4.9264	  0.9687	 -0.9545	 -0.0051	  0.0000
